system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source
verco_PLB_NWC_1,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1365,1830,4,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L4ft_W1365psf,
verco_PLB_NWC_2,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,859,937,5,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L5ft_W859psf,
verco_PLB_NWC_3,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,585,542,6,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L6ft_W585psf,
verco_PLB_NWC_4,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,419,341,7,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L7ft_W419psf,
verco_PLB_NWC_5,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,312,228,8,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L8ft_W312psf,
verco_PLB_NWC_6,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,238,160,9,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L9ft_W238psf,
verco_PLB_NWC_7,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,185,117,10,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L10ft_W185psf,
verco_PLB_NWC_8,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,117,67,12,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d3p5in_g22_L12ft_W117psf,
verco_PLB_NWC_9,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1471,1964,4,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L4ft_W1471psf,
verco_PLB_NWC_10,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1008,1005,5,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L5ft_W1008psf,
verco_PLB_NWC_11,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,688,582,6,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L6ft_W688psf,
verco_PLB_NWC_12,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,495,366,7,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L7ft_W495psf,
verco_PLB_NWC_13,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,369,245,8,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L8ft_W369psf,
verco_PLB_NWC_14,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,284,172,9,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L9ft_W284psf,
verco_PLB_NWC_15,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,222,125,10,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L10ft_W222psf,
verco_PLB_NWC_16,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,142,72,12,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d3p5in_g20_L12ft_W142psf,
verco_PLB_NWC_17,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1470,2202,4,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L4ft_W1470psf,
verco_PLB_NWC_18,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1168,1127,5,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L5ft_W1168psf,
verco_PLB_NWC_19,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,878,652,6,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L6ft_W878psf,
verco_PLB_NWC_20,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,635,410,7,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L7ft_W635psf,
verco_PLB_NWC_21,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,476,275,8,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L8ft_W476psf,
verco_PLB_NWC_22,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,368,193,9,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L9ft_W368psf,
verco_PLB_NWC_23,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,290,140,10,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L10ft_W290psf,
verco_PLB_NWC_24,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,189,81,12,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d3p5in_g18_L12ft_W189psf,
verco_PLB_NWC_25,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1469,2412,4,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L4ft_W1469psf,
verco_PLB_NWC_26,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,1167,1235,5,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L5ft_W1167psf,
verco_PLB_NWC_27,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,966,714,6,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L6ft_W966psf,
verco_PLB_NWC_28,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,764,450,7,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L7ft_W764psf,
verco_PLB_NWC_29,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,576,301,8,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L8ft_W576psf,
verco_PLB_NWC_30,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,446,211,9,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L9ft_W446psf,
verco_PLB_NWC_31,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,353,154,10,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L10ft_W353psf,
verco_PLB_NWC_32,verco_PLB_NWC,0.29199475,,,0.00333333,42.3,233,89,12,0.29172414,0.846,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d3p5in_g16_L12ft_W233psf,
verco_PLB_NWC_33,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,2405,5288,4,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L4ft_W2405psf,
verco_PLB_NWC_34,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1537,2707,5,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L5ft_W1537psf,
verco_PLB_NWC_35,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1049,1566,6,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L6ft_W1049psf,
verco_PLB_NWC_36,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,754,986,7,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L7ft_W754psf,
verco_PLB_NWC_37,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,563,661,8,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L8ft_W563psf,
verco_PLB_NWC_38,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,432,464,9,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L9ft_W432psf,
verco_PLB_NWC_39,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,338,338,10,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L10ft_W338psf,
verco_PLB_NWC_40,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,216,195,12,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d5in_g22_L12ft_W216psf,
verco_PLB_NWC_41,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,2404,5653,4,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L4ft_W2404psf,
verco_PLB_NWC_42,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1817,2894,5,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L5ft_W1817psf,
verco_PLB_NWC_43,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1243,1675,6,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L6ft_W1243psf,
verco_PLB_NWC_44,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,897,1054,7,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L7ft_W897psf,
verco_PLB_NWC_45,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,672,706,8,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L8ft_W672psf,
verco_PLB_NWC_46,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,518,496,9,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L9ft_W518psf,
verco_PLB_NWC_47,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,408,361,10,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L10ft_W408psf,
verco_PLB_NWC_48,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,264,209,12,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d5in_g20_L12ft_W264psf,
verco_PLB_NWC_49,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,2404,6309,4,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L4ft_W2404psf,
verco_PLB_NWC_50,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1910,3230,5,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L5ft_W1910psf,
verco_PLB_NWC_51,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1582,1869,6,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L6ft_W1582psf,
verco_PLB_NWC_52,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1166,1177,7,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L7ft_W1166psf,
verco_PLB_NWC_53,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,878,788,8,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L8ft_W878psf,
verco_PLB_NWC_54,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,681,553,9,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L9ft_W681psf,
verco_PLB_NWC_55,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,540,403,10,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L10ft_W540psf,
verco_PLB_NWC_56,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,356,233,12,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d5in_g18_L12ft_W356psf,
verco_PLB_NWC_57,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,2403,6898,4,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L4ft_W2403psf,
verco_PLB_NWC_58,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1910,3531,5,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L5ft_W1910psf,
verco_PLB_NWC_59,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1581,2043,6,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L6ft_W1581psf,
verco_PLB_NWC_60,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1346,1287,7,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L7ft_W1346psf,
verco_PLB_NWC_61,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,1073,862,8,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L8ft_W1073psf,
verco_PLB_NWC_62,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,835,605,9,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L9ft_W835psf,
verco_PLB_NWC_63,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,664,441,10,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L10ft_W664psf,
verco_PLB_NWC_64,verco_PLB_NWC,0.41666667,,,0.00333333,60.4,442,255,12,0.41655172,1.208,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d5in_g16_L12ft_W442psf,
verco_PLB_NWC_65,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,3130,9096,4,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L4ft_W3130psf,
verco_PLB_NWC_66,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,2031,4657,5,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L5ft_W2031psf,
verco_PLB_NWC_67,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1387,2695,6,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L6ft_W1387psf,
verco_PLB_NWC_68,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,999,1697,7,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L7ft_W999psf,
verco_PLB_NWC_69,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,747,1137,8,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L8ft_W747psf,
verco_PLB_NWC_70,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,575,798,9,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L9ft_W575psf,
verco_PLB_NWC_71,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,451,582,10,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L10ft_W451psf,
verco_PLB_NWC_72,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,290,336,12,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_22,,,,verco_PLB_36_B_36_NWC_d6in_g22_L12ft_W290psf,
verco_PLB_NWC_73,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,3129,9694,4,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L4ft_W3129psf,
verco_PLB_NWC_74,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,2408,4963,5,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L5ft_W2408psf,
verco_PLB_NWC_75,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1649,2872,6,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L6ft_W1649psf,
verco_PLB_NWC_76,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1191,1808,7,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L7ft_W1191psf,
verco_PLB_NWC_77,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,894,1211,8,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L8ft_W894psf,
verco_PLB_NWC_78,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,690,851,9,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L9ft_W690psf,
verco_PLB_NWC_79,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,545,620,10,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L10ft_W545psf,
verco_PLB_NWC_80,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,355,359,12,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_20,,,,verco_PLB_36_B_36_NWC_d6in_g20_L12ft_W355psf,
verco_PLB_NWC_81,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,3128,10779,4,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L4ft_W3128psf,
verco_PLB_NWC_82,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,2487,5518,5,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L5ft_W2487psf,
verco_PLB_NWC_83,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,2060,3193,6,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L6ft_W2060psf,
verco_PLB_NWC_84,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1556,2011,7,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L7ft_W1556psf,
verco_PLB_NWC_85,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1173,1347,8,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L8ft_W1173psf,
verco_PLB_NWC_86,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,911,946,9,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L9ft_W911psf,
verco_PLB_NWC_87,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,723,689,10,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L10ft_W723psf,
verco_PLB_NWC_88,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,479,399,12,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_18,,,,verco_PLB_36_B_36_NWC_d6in_g18_L12ft_W479psf,
verco_PLB_NWC_89,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,3128,11760,4,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L4ft_W3128psf,
verco_PLB_NWC_90,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,2487,6021,5,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L5ft_W2487psf,
verco_PLB_NWC_91,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,2059,3484,6,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L6ft_W2059psf,
verco_PLB_NWC_92,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1754,2194,7,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L7ft_W1754psf,
verco_PLB_NWC_93,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1440,1470,8,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L8ft_W1440psf,
verco_PLB_NWC_94,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,1122,1032,9,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L9ft_W1122psf,
verco_PLB_NWC_95,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,894,752,10,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L10ft_W894psf,
verco_PLB_NWC_96,verco_PLB_NWC,0.49868766,,,0.00333333,72.5,597,435,12,0.5,1.45,Verco Deck Solutions p119 NWC,us_nw_concrete,us_steel_16,,,,verco_PLB_36_B_36_NWC_d6in_g16_L12ft_W597psf,
verco_PLB_LWC_1,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,1295,1431,4,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L4ft_W1295psf,
verco_PLB_LWC_2,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,818,733,5,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L5ft_W818psf,
verco_PLB_LWC_3,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,559,424,6,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L6ft_W559psf,
verco_PLB_LWC_4,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,402,267,7,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L7ft_W402psf,
verco_PLB_LWC_5,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,301,178,8,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L8ft_W301psf,
verco_PLB_LWC_6,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,231,125,9,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L9ft_W231psf,
verco_PLB_LWC_7,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,182,91,10,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L10ft_W182psf,
verco_PLB_LWC_8,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,117,53,12,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L12ft_W117psf,
verco_PLB_LWC_9,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,1480,1544,4,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L4ft_W1480psf,
verco_PLB_LWC_10,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,954,790,5,0.29181818,0.642,Verco Deck Solutions p120 LWC,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L5ft_W954psf,
