floor_family_id,component,floor_category,floor_type,span_behavior,manufacturer,material_family,construction_method,support_condition,unit,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,vibration_limit,fire_rating,acoustic_note,requires_rebar,requires_pt,requires_screed,requires_topping,requires_fireproofing,beam_requirements,can_span_to_columns,can_span_to_walls,source,notes
kalesnikoff_clt5_175_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-175; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 175 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_175_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-175; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 175 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_175_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-175; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 175 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_150_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-150; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 150 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_150_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-150; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 150 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_150_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-150; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 150 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_150_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-150; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 150 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_150_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-150; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 150 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_150_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-150; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 150 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_139_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-139; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 139 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_139_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-139; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 139 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_139_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-139; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 139 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_139_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-139; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 139 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_139_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-139; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 139 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_139_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-139; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 139 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt3_105_southern_syp_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03",CLT3-105; species/grade Southern (SYP); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot.
kalesnikoff_clt3_105_southern_syp_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03",CLT3-105; species/grade Southern (SYP); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot.
kalesnikoff_clt3_105_southern_syp_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03",CLT3-105; species/grade Southern (SYP); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot.
kalesnikoff_clt3_105_southern_syp_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03",CLT3-105; species/grade Southern (SYP); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot.
kalesnikoff_clt3_105_southern_syp_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03",CLT3-105; species/grade Southern (SYP); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot.
kalesnikoff_clt3_105_southern_syp_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03",CLT3-105; species/grade Southern (SYP); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot.
kalesnikoff_clt3_105_visible_table_only_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT3-105-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt3_105_visible_table_only_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT3-105-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt3_105_visible_table_only_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT3-105-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt3_105_visible_table_only_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT3-105-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt3_105_visible_table_only_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT3-105-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt3_105_visible_table_only_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT3-105-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 105 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt_unspecified_lowspan_visible_table_only_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT-unspecified-lowspan-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. Product name/thickness not visible in cropped screenshot. Imperial row transcribed from screenshot."
kalesnikoff_clt_unspecified_lowspan_visible_table_only_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT-unspecified-lowspan-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. Product name/thickness not visible in cropped screenshot. Imperial row transcribed from screenshot."
kalesnikoff_clt_unspecified_lowspan_visible_table_only_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT-unspecified-lowspan-visible_table_only; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. Product name/thickness not visible in cropped screenshot. Imperial row transcribed from screenshot."
